"179","KXX","-1.331993","36.826294","81","1664","1800","NE","62","5/16/2018 9:01","1526446900","0.7","22.5","0.83","-5","-0.099999999999909","3","0.28"
"180","KXX","-1.331682","36.826817","81","1664.2","1800","NE","59","5/16/2018 9:01","1526446903","0.7","22.5","0","-3","0.20000000000005","3","0"
"181","KXX","-1.331358","36.827316","79","1663.8","1800","NE","58","5/16/2018 9:01","1526446906","0.7","21.94","-0.56","-1","-0.40000000000009","3","-0.19"
"182","KXX","-1.331043","36.827816","79","1663.4","1800","NE","59","5/16/2018 9:01","1526446909","0.7","21.94","0","1","-0.39999999999986","3","0"
"183","KXX","-1.32984","36.831516","105","1660.1","1800","NE","80","5/16/2018 9:02","1526446926","0.7","29.17","7.23","21","-3.3000000000002","17","0.43"
"184","KXX","-1.329487","36.833553","103","1661","1800","NE","81","5/16/2018 9:02","1526446934","0.7","28.61","-0.56","1","0.90000000000009","8","-0.07"
"185","KXX","-1.329403","36.834057","103","1661.2","1800","NE","80","5/16/2018 9:02","1526446936","0.7","28.61","0","-1","0.20000000000005","2","0"
"186","KXX","-1.329317","36.834545","99","1661.3","1800","NE","80","5/16/2018 9:02","1526446938","0.8","27.5","-1.11","0","0.099999999999909","2","-0.56"
"187","KXX","-1.329235","36.834988","90","1661.3","1800","NE","80","5/16/2018 9:02","1526446940","0.8","25","-2.5","0","0","2","-1.25"
"188","KXX","-1.32913","36.835564","77","1660.7","1800","NE","79","5/16/2018 9:02","1526446943","0.7","21.39","-3.61","-1","-0.59999999999991","3","-1.2"
"189","KXX","-1.329028","36.836109","76","1660.1","1800","NE","80","5/16/2018 9:02","1526446946","0.7","21.11","-0.28","1","-0.60000000000014","3","-0.09"
"190","KXX","-1.328925","36.836678","78","1659.6","1800","NE","80","5/16/2018 9:02","1526446949","0.7","21.67","0.56","0","-0.5","3","0.19"
"191","KXX","-1.32882","36.837257","79","1659.2","1800","NE","80","5/16/2018 9:02","1526446952","0.7","21.94","0.27","0","-0.39999999999986","3","0.09"
"192","KXX","-1.328712","36.837849","81","1658.6","1800","NE","80","5/16/2018 9:02","1526446955","0.7","22.5","0.56","0","-0.60000000000014","3","0.19"
"193","KXX","-1.328593","36.838463","84","1657.9","1800","NE","79","5/16/2018 9:02","1526446958","0.7","23.33","0.83","-1","-0.69999999999982","3","0.28"
"194","KXX","-1.328272","36.840218","93","1657.9","1800","NE","80","5/16/2018 9:02","1526446966","0.7","25.83","2.5","1","0","8","0.31"
"195","KXX","-1.328187","36.840679","94","1658","1800","NE","80","5/16/2018 9:02","1526446968","0.7","26.11","0.28","0","0.099999999999909","2","0.14"
"196","KXX","-1.3281","36.841148","96","1658.1","1800","NE","80","5/16/2018 9:02","1526446970","0.7","26.67","0.56","0","0.099999999999909","2","0.28"
"197","KXX","-1.32801","36.841625","97","1658.1","1800","NE","79","5/16/2018 9:02","1526446972","0.7","26.94","0.27","-1","0","2","0.14"
"198","KXX","-1.327907","36.842106","99","1658","1800","NE","78","5/16/2018 9:02","1526446974","0.7","27.5","0.56","-1","-0.099999999999909","2","0.28"
"199","KXX","-1.325738","36.846153","89","1654.5","1800","NE","47","5/16/2018 9:03","1526446993","0.7","24.72","-2.78","-31","-3.5","19","-0.15"
"200","KXX","-1.324197","36.84742","58","1654","1800","NE","32","5/16/2018 9:03","1526447004","0.7","16.11","-8.61","-15","-0.5","11","-0.78"
"201","KXX","-1.32384","36.847523","50","1653.6","1800","NE","4","5/16/2018 9:03","1526447007","0.7","13.89","-2.22","-28","-0.40000000000009","3","-0.74"
"202","KXX","-1.323603","36.847469","49","1653.8","1800","NW","343","5/16/2018 9:03","1526447009","0.7","13.61","-0.28","339","0.20000000000005","2","-0.14"
"203","KXX","-1.323363","36.847198","48","1653.9","1800","NW","296","5/16/2018 9:03","1526447012","0.7","13.33","-0.28","-47","0.10000000000014","3","-0.09"
"204","KXX","-1.323337","36.846935","51","1654","1800","SW","267","5/16/2018 9:03","1526447014","0.7","14.17","0.84","-29","0.099999999999909","2","0.42"
"205","KXX","-1.323437","36.846687","51","1654.4","1800","SW","238","5/16/2018 9:03","1526447016","0.8","14.17","0","-29","0.40000000000009","2","0"
"206","KXX","-1.323642","36.846523","51","1654","1800","SW","209","5/16/2018 9:03","1526447018","0.7","14.17","0","-29","-0.40000000000009","2","0"
"207","KXX","-1.323892","36.846481","50","1653.9","1800","S","180","5/16/2018 9:03","1526447020","0.7","13.89","-0.28","-29","-0.099999999999909","2","-0.14"
"208","KXX","-1.324138","36.846569","51","1654.3","1800","SE","152","5/16/2018 9:03","1526447022","0.7","14.17","0.28","-28","0.39999999999986","2","0.14"
"209","KXX","-1.324353","36.846764","57","1654.1","1800","SE","133","5/16/2018 9:03","1526447024","0.7","15.83","1.66","-19","-0.20000000000005","2","0.83"
"210","KXX","-1.324542","36.847008","61","1654.3","1800","SE","126","5/16/2018 9:03","1526447026","0.7","16.94","1.11","-7","0.20000000000005","2","0.56"
"211","KXX","-1.324827","36.847431","69","1653.9","1800","SE","123","5/16/2018 9:03","1526447029","0.7","19.17","2.23","-3","-0.39999999999986","3","0.74"
"212","KXX","-1.325113","36.847912","74","1652.3","1800","SE","121","5/16/2018 9:03","1526447032","0.7","20.56","1.39","-2","-1.6000000000001","3","0.46"
"213","KXX","-1.326398","36.850105","72","1651.4","1800","SE","120","5/16/2018 9:04","1526447046","0.7","20","-0.56","-1","-0.89999999999986","14","-0.04"
"214","KXX","-1.326657","36.850555","70","1657.7","1800","SE","120","5/16/2018 9:04","1526447049","0.7","19.44","-0.56","0","6.3","3","-0.19"
"215","KXX","-1.326927","36.851009","74","1659","1800","SE","121","5/16/2018 9:04","1526447052","0.7","20.56","1.12","1","1.3","3","0.37"
"216","KXX","-1.327202","36.851482","72","1657.9","1800","SE","120","5/16/2018 9:04","1526447055","0.8","20","-0.56","-1","-1.0999999999999","3","-0.19"
"217","KXX","-1.327463","36.851933","68","1656.6","1800","SE","120","5/16/2018 9:04","1526447058","0.7","18.89","-1.11","0","-1.3000000000002","3","-0.37"
"218","KXX","-1.3277","36.852364","65","1655.6","1800","SE","120","5/16/2018 9:04","1526447061","0.7","18.06","-0.83","0","-1","3","-0.28"
"219","KXX","-1.327947","36.852791","66","1655.4","1800","SE","121","5/16/2018 9:04","1526447064","0.7","18.33","0.27","1","-0.19999999999982","3","0.09"
"220","KXX","-1.328202","36.85323","66","1655.6","1800","SE","121","5/16/2018 9:04","1526447067","0.7","18.33","0","0","0.19999999999982","3","0"
"221","KXX","-1.328455","36.853649","65","1655.2","1800","SE","120","5/16/2018 9:04","1526447070","0.7","18.06","-0.27","-1","-0.39999999999986","3","-0.09"
"222","KXX","-1.328688","36.854057","63","1654.8","1800","SE","119","5/16/2018 9:04","1526447073","0.7","17.5","-0.56","-1","-0.40000000000009","3","-0.19"
"223","KXX","-1.328983","36.854557","58","1654.1","1800","SE","120","5/16/2018 9:04","1526447077","0.7","16.11","-1.39","1","-0.70000000000005","4","-0.35"
"224","KXX","-1.32927","36.855053","56","1653.3","1800","SE","120","5/16/2018 9:04","1526447081","0.7","15.56","-0.55","0","-0.79999999999995","4","-0.14"
"225","KXX","-1.329552","36.855518","54","1652.2","1800","SE","122","5/16/2018 9:04","1526447085","0.9","15","-0.56","2","-1.0999999999999","4","-0.14"
"226","KXX","-1.329835","36.85601","60","1652","1800","SE","119","5/16/2018 9:04","1526447089","0.7","16.67","1.67","-3","-0.20000000000005","4","0.42"
"227","KXX","-1.330065","36.856422","64","1652.3","1800","SE","120","5/16/2018 9:04","1526447092","0.7","17.78","1.11","1","0.29999999999995","3","0.37"
"228","KXX","-1.33091","36.858517","63","1653.2","1800","SE","105","5/16/2018 9:05","1526447106","0.7","17.5","-0.28","-15","0.90000000000009","14","-0.02"
"229","KXX","-1.331012","36.858978","65","1651.7","1800","SE","100","5/16/2018 9:05","1526447109","0.7","18.06","0.56","-5","-1.5","3","0.19"
"230","KXX","-1.331085","36.859467","67","1650.9","1800","SE","98","5/16/2018 9:05","1526447112","0.8","18.61","0.55","-2","-0.79999999999995","3","0.18"
"231","KXX","-1.331135","36.859993","72","1650.8","1800","SE","94","5/16/2018 9:05","1526447115","0.8","20","1.39","-4","-0.10000000000014","3","0.46"
"232","KXX","-1.331157","36.86055","76","1650.8","1800","E","90","5/16/2018 9:05","1526447118","0.8","21.11","1.11","-4","0","3","0.37"
"233","KXX","-1.33114","36.860939","79","1650.5","1800","NE","87","5/16/2018 9:05","1526447120","0.9","21.94","0.83","-3","-0.29999999999995","2","0.42"
"234","KXX","-1.3311","36.861336","80","1649.6","1800","NE","84","5/16/2018 9:05","1526447122","0.8","22.22","0.28","-3","-0.90000000000009","2","0.14"
"235","KXX","-1.331018","36.861938","81","1648.4","1800","NE","82","5/16/2018 9:05","1526447125","0.8","22.5","0.28","-2","-1.1999999999998","3","0.09"
"236","KXX","-1.330933","36.862534","80","1648.3","1800","NE","83","5/16/2018 9:05","1526447128","0.8","22.22","-0.28","1","-0.10000000000014","3","-0.09"
"237","KXX","-1.330857","36.863129","79","1647.6","1800","NE","83","5/16/2018 9:05","1526447131","0.8","21.94","-0.28","0","-0.70000000000005","3","-0.09"
"238","KXX","-1.330777","36.863686","73","1646.9","1800","NE","82","5/16/2018 9:05","1526447134","0.9","20.28","-1.66","-1","-0.69999999999982","3","-0.55"
"239","KXX","-1.330707","36.864174","63","1646.1","1800","NE","83","5/16/2018 9:05","1526447137","0.8","17.5","-2.78","1","-0.80000000000018","3","-0.93"
"240","KXX","-1.330623","36.864761","59","1645.6","1800","NE","83","5/16/2018 9:05","1526447141","0.8","16.39","-1.11","0","-0.5","4","-0.28"
"241","KXX","-1.330525","36.865303","51","1647.2","1800","NE","81","5/16/2018 9:05","1526447145","0.8","14.17","-2.22","-2","1.6000000000001","4","-0.56"
"242","KXX","-1.33046","36.865837","43","1648.3","1800","NE","85","5/16/2018 9:05","1526447150","0.9","11.94","-2.23","4","1.0999999999999","5","-0.45"
"243","KXX","-1.330422","36.866169","45","1649.3","1800","NE","83","5/16/2018 9:05","1526447153","0.9","12.5","0.56","-2","1","3","0.19"
"244","KXX","-1.330192","36.867729","57","1649.6","1800","NE","82","5/16/2018 9:06","1526447166","0.9","15.83","3.33","-1","0.29999999999995","13","0.26"
"245","KXX","-1.33013","36.868191","61","1653.8","1800","NE","83","5/16/2018 9:06","1526447169","0.8","16.94","1.11","1","4.2","3","0.37"
"246","KXX","-1.32999","36.869179","68","1649.1","1800","NE","83","5/16/2018 9:06","1526447175","0.8","18.89","1.95","0","-4.7","6","0.33"
"247","KXX","-1.329842","36.870274","77","1646.5","1800","NE","82","5/16/2018 9:06","1526447181","0.8","21.39","2.5","-1","-2.5999999999999","6","0.42"
"248","KXX","-1.329707","36.87146","80","1643.2","1800","NE","83","5/16/2018 9:06","1526447187","0.8","22.22","0.83","1","-3.3","6","0.14"
"249","KXX","-1.329365","36.873859","80","1644.3","1800","NE","82","5/16/2018 9:06","1526447199","0.8","22.22","0","-1","1.0999999999999","12","0"
"250","KXX","-1.329282","36.874451","81","1646.1","1800","NE","82","5/16/2018 9:06","1526447202","0.8","22.5","0.28","0","1.8","3","0.09"
"251","KXX","-1.329208","36.875057","81","1647.4","1800","NE","83","5/16/2018 9:06","1526447205","0.8","22.5","0","1","1.3000000000002","3","0"
"252","KXX","-1.329127","36.875671","83","1647.8","1800","NE","82","5/16/2018 9:06","1526447208","0.8","23.06","0.56","-1","0.39999999999986","3","0.19"
"253","KXX","-1.32904","36.876289","84","1647.9","1800","NE","82","5/16/2018 9:06","1526447211","0.8","23.33","0.27","0","0.10000000000014","3","0.09"
"254","KXX","-1.328497","36.880398","84","1638.9","1800","NE","84","5/16/2018 9:07","1526447230","0.8","23.33","0","2","-9","19","0"
"255","KXX","-1.328477","36.882126","68","1636.5","1800","SE","94","5/16/2018 9:07","1526447239","0.8","18.89","-4.44","10","-2.4000000000001","9","-0.49"
"256","KXX","-1.32854","36.882732","62","1637.7","1800","SE","98","5/16/2018 9:07","1526447243","0.8","17.22","-1.67","4","1.2","4","-0.42"
"257","KXX","-1.328742","36.883698","70","1639.8","1800","SE","104","5/16/2018 9:07","1526447249","0.8","19.44","2.22","6","2.0999999999999","6","0.37"
"258","KXX","-1.328892","36.884239","75","1640.7","1800","SE","107","5/16/2018 9:07","1526447252","0.8","20.83","1.39","3","0.90000000000009","3","0.46"
"259","KXX","-1.329108","36.884769","78","1642","1800","SE","113","5/16/2018 9:07","1526447255","0.8","21.67","0.84","6","1.3","3","0.28"
"260","KXX","-1.329357","36.885323","81","1643.7","1800","SE","115","5/16/2018 9:07","1526447258","0.8","22.5","0.83","2","1.7","3","0.28"
"261","KXX","-1.329647","36.885868","83","1647.1","1800","SE","119","5/16/2018 9:07","1526447261","0.8","23.06","0.56","4","3.3999999999999","3","0.19"
"262","KXX","-1.329975","36.886406","85","1648.7","1800","SE","122","5/16/2018 9:07","1526447264","0.8","23.61","0.55","3","1.6000000000001","3","0.18"
"263","KXX","-1.33105","36.887741","86","1650.2","1800","SE","130","5/16/2018 9:07","1526447272","0.8","23.89","0.28","8","1.5","8","0.04"
"264","KXX","-1.33363","36.890694","74","1644.9","1800","SE","131","5/16/2018 9:08","1526447291","0.8","20.56","-3.33","1","-5.3","19","-0.18"
"265","KXX","-1.33395","36.891071","67","1644.9","1800","SE","131","5/16/2018 9:08","1526447294","0.8","18.61","-1.95","0","0","3","-0.65"
"266","KXX","-1.334275","36.891434","65","1644.4","1800","SE","132","5/16/2018 9:08","1526447297","0.9","18.06","-0.55","1","-0.5","3","-0.18"
"267","KXX","-1.334653","36.891865","56","1644.1","1800","SE","132","5/16/2018 9:08","1526447301","0.8","15.56","-2.5","0","-0.30000000000018","4","-0.63"
"268","KXX","-1.335043","36.8923","61","1643.6","1800","SE","132","5/16/2018 9:08","1526447305","0.8","16.94","1.38","0","-0.5","4","0.35"
"269","KXX","-1.335443","36.892754","59","1642.3","1800","SE","131","5/16/2018 9:08","1526447309","0.8","16.39","-0.55","-1","-1.3","4","-0.14"
"270","KXX","-1.335795","36.893158","52","1642.7","1800","SE","131","5/16/2018 9:08","1526447313","0.8","14.44","-1.95","0","0.40000000000009","4","-0.49"
"271","KXX","-1.336117","36.893532","49","1642.5","1800","SE","129","5/16/2018 9:08","1526447317","0.8","13.61","-0.83","-2","-0.20000000000005","4","-0.21"
"272","KXX","-1.336452","36.893944","53","1641","1800","SE","130","5/16/2018 9:08","1526447321","0.8","14.72","1.11","1","-1.5","4","0.28"
"273","KXX","-1.33682","36.89436","52","1639.7","1800","SE","132","5/16/2018 9:08","1526447325","0.8","14.44","-0.28","2","-1.3","4","-0.07"
"274","KXX","-1.337135","36.894718","48","1640.2","1800","SE","131","5/16/2018 9:08","1526447329","0.8","13.33","-1.11","-1","0.5","4","-0.28"
"275","KXX","-1.337477","36.8951","55","1640.5","1800","SE","133","5/16/2018 9:08","1526447333","0.8","15.28","1.95","2","0.29999999999995","4","0.49"
"276","KXX","-1.339005","36.896816","72","1640.7","1800","SE","131","5/16/2018 9:09","1526447347","0.8","20","4.72","-2","0.20000000000005","14","0.34"
"277","KXX","-1.339373","36.897228","75","1641","1800","SE","131","5/16/2018 9:09","1526447350","0.8","20.83","0.83","0","0.29999999999995","3","0.28"
"278","KXX","-1.339758","36.897659","77","1641.4","1800","SE","131","5/16/2018 9:09","1526447353","0.8","21.39","0.56","0","0.40000000000009","3","0.19"
"279","KXX","-1.340118","36.898071","69","1641.9","1800","SE","131","5/16/2018 9:09","1526447356","0.8","19.17","-2.22","0","0.5","3","-0.74"
"280","KXX","-1.340423","36.898445","63","1641.3","1800","SE","128","5/16/2018 9:09","1526447359","0.8","17.5","-1.67","-3","-0.60000000000014","3","-0.56"
"281","KXX","-1.340738","36.898819","66","1640.6","1800","SE","131","5/16/2018 9:09","1526447362","0.8","18.33","0.83","3","-0.70000000000005","3","0.28"
"282","KXX","-1.341073","36.8992","69","1641.2","1800","SE","131","5/16/2018 9:09","1526447365","0.8","19.17","0.84","0","0.60000000000014","3","0.28"
"283","KXX","-1.341428","36.899597","73","1642.2","1800","SE","131","5/16/2018 9:09","1526447368","0.8","20.28","1.11","0","1","3","0.37"
"284","KXX","-1.341807","36.900024","77","1642.8","1800","SE","131","5/16/2018 9:09","1526447371","0.8","21.39","1.11","0","0.59999999999991","3","0.37"
"285","KXX","-1.342205","36.900475","81","1643.5","1800","SE","131","5/16/2018 9:09","1526447374","0.8","22.5","1.11","0","0.70000000000005","3","0.37"
"286","KXX","-1.342638","36.900936","87","1644.9","1800","SE","134","5/16/2018 9:09","1526447377","0.8","24.17","1.67","3","1.4000000000001","3","0.56"
"287","KXX","-1.343863","36.902351","92","1644.8","1800","SE","130","5/16/2018 9:09","1526447385","0.8","25.56","1.39","-4","-0.10000000000014","8","0.17"
"288","KXX","-1.344158","36.902706","91","1644.6","1800","SE","130","5/16/2018 9:09","1526447387","0.8","25.28","-0.28","0","-0.20000000000005","2","-0.14"
"289","KXX","-1.344453","36.903049","91","1644.6","1800","SE","131","5/16/2018 9:09","1526447389","0.8","25.28","0","1","0","2","0"
"290","KXX","-1.344753","36.903385","90","1644.9","1800","SE","132","5/16/2018 9:09","1526447391","0.8","25","-0.28","1","0.30000000000018","2","-0.14"
"291","KXX","-1.346062","36.906799","64","1639.3","1800","NE","84","5/16/2018 9:10","1526447411","0.8","17.78","-7.22","-48","-5.6000000000001","20","-0.36"
"292","KXX","-1.346018","36.907326","49","1637.6","1800","NE","88","5/16/2018 9:10","1526447415","0.8","13.61","-4.17","4","-1.7","4","-1.04"
"293","KXX","-1.345942","36.907825","42","1637.1","1800","NE","75","5/16/2018 9:10","1526447420","0.8","11.67","-1.94","-13","-0.5","5","-0.39"
"294","KXX","-1.345863","36.908295","13","1632.4","1800","SE","92","5/16/2018 9:10","1526447439","0.8","3.61","-8.06","17","-4.6999999999998","19","-0.42"
"295","KXX","-1.346078","36.908787","35","1629.9","1800","SE","126","5/16/2018 9:11","1526447511","0.8","9.72","6.11","34","-2.5","72","0.08"
"296","KXX","-1.34658","36.910004","41","1635.5","1800","NE","82","5/16/2018 9:12","1526447526","0.9","11.39","1.67","-44","5.5999999999999","15","0.11"
"297","KXX","-1.346465","36.910492","57","1634.1","1800","NE","73","5/16/2018 9:12","1526447530","0.8","15.83","4.44","-9","-1.4000000000001","4","1.11"
"298","KXX","-1.346283","36.910969","71","1633.7","1800","NE","69","5/16/2018 9:12","1526447533","0.8","19.72","3.89","-4","-0.39999999999986","3","1.3"
"299","KXX","-1.346052","36.91151","80","1633.2","1800","NE","65","5/16/2018 9:12","1526447536","0.8","22.22","2.5","-4","-0.5","3","0.83"
"300","KXX","-1.34575","36.912071","87","1632.8","1800","NE","60","5/16/2018 9:12","1526447539","0.8","24.17","1.95","-5","-0.40000000000009","3","0.65"
"301","KXX","-1.344672","36.913578","85","1631.4","1800","NE","53","5/16/2018 9:12","1526447547","0.8","23.61","-0.56","-7","-1.3999999999999","8","-0.07"
"302","KXX","-1.344363","36.913982","65","1630.6","1800","NE","51","5/16/2018 9:12","1526447550","0.8","18.06","-5.55","-2","-0.80000000000018","3","-1.85"
"303","KXX","-1.344157","36.91415","55","1630.1","1800","NE","33","5/16/2018 9:12","1526447552","0.8","15.28","-2.78","-18","-0.5","2","-1.39"
"304","KXX","-1.343918","36.914249","52","1629.3","1800","NE","19","5/16/2018 9:12","1526447554","0.8","14.44","-0.84","-14","-0.79999999999995","2","-0.42"
"305","KXX","-1.343697","36.914268","45","1628.3","1800","N","360","5/16/2018 9:12","1526447556","0.8","12.5","-1.94","341","-1","2","-0.97"
"306","KXX","-1.34338","36.914116","49","1627.5","1800","NW","326","5/16/2018 9:12","1526447559","0.8","13.61","1.11","-34","-0.79999999999995","3","0.37"
"307","KXX","-1.342927","36.913757","60","1628.2","1800","NW","324","5/16/2018 9:12","1526447563","0.8","16.67","3.06","-2","0.70000000000005","4","0.77"
"308","KXX","-1.342157","36.91317","65","1629","1800","NW","324","5/16/2018 9:12","1526447569","0.8","18.06","1.39","0","0.79999999999995","6","0.23"
"309","KXX","-1.34176","36.912876","65","1628.8","1800","NW","324","5/16/2018 9:12","1526447572","0.8","18.06","0","0","-0.20000000000005","3","0"
"310","KXX","-1.340302","36.911819","38","1630.4","1800","NW","325","5/16/2018 9:13","1526447586","0.8","10.56","-7.5","1","1.6000000000001","14","-0.54"
"311","KXX","-1.339953","36.911541","27","1631.3","1800","NW","312","5/16/2018 9:13","1526447592","0.8","7.5","-3.06","-13","0.89999999999986","6","-0.51"
"312","KXX","-1.3399","36.911404","32","1631.2","1800","NW","285","5/16/2018 9:13","1526447594","0.8","8.89","1.39","-27","-0.099999999999909","2","0.7"
"313","KXX","-1.339873","36.911045","38","1632","1800","SW","265","5/16/2018 9:13","1526447598","0.9","10.56","1.67","-20","0.79999999999995","4","0.42"
"314","KXX","-1.339932","36.910866","38","1632.1","1800","SW","246","5/16/2018 9:13","1526447600","0.8","10.56","0","-19","0.099999999999909","2","0"
"315","KXX","-1.340237","36.910458","40","1634.2","1800","SW","233","5/16/2018 9:13","1526447605","0.8","11.11","0.55","-13","2.1000000000001","5","0.11"
"316","KXX","-1.340528","36.910072","36","1632.9","1800","SW","234","5/16/2018 9:13","1526447610","0.8","10","-1.11","1","-1.3","5","-0.22"
"317","KXX","-1.340872","36.909706","31","1631.4","1800","SW","227","5/16/2018 9:13","1526447616","0.8","8.61","-1.39","-7","-1.5","6","-0.23"
"318","KXX","-1.341105","36.909298","22","1630.6","1800","SW","240","5/16/2018 9:13","1526447624","0.8","6.11","-2.5","13","-0.80000000000018","8","-0.31"
"319","KXX","-1.341455","36.908459","15","1631.2","1800","SW","238","5/16/2018 9:14","1526447646","0.8","4.17","-1.94","-2","0.60000000000014","22","-0.09"
"320","KXX","-1.341757","36.908058","17","1631.7","1800","SW","231","5/16/2018 9:14","1526447658","0.8","4.72","0.55","-7","0.5","12","0.05"
"321","KXX","-1.341937","36.907543","24","1632.1","1800","SW","250","5/16/2018 9:14","1526447670","0.8","6.67","1.95","19","0.39999999999986","12","0.16"
"322","KXX","-1.342065","36.907024","28","1633.9","1800","SW","258","5/16/2018 9:14","1526447678","0.8","7.78","1.11","8","1.8000000000002","8","0.14"
"323","KXX","-1.342213","36.906254","2","1636.7","1800","NE","72","5/16/2018 9:16","1526447761","0.9","0.56","-7.22","-186","2.8","83","-0.09"
"324","KXX","-1.342213","36.90625","1","1636.8","1800","NE","78","5/16/2018 9:16","1526447764","0.9","0.28","-0.28","6","0.099999999999909","3","-0.09"
"325","KXX","-1.342215","36.906258","2","1634.5","1800","SW","243","5/16/2018 9:17","1526447858","0.9","0.56","0.28","165","-2.3","94","0"
"326","KXX","-1.342245","36.906216","2","1636.1","1800","NE","65","5/16/2018 9:18","1526447890","0.8","0.56","0","-178","1.5999999999999","32","0"
"327","KXX","-1.34221","36.906239","2","1640.4","1800","SW","251","5/16/2018 9:24","1526448281","0.9","0.56","0","186","4.3000000000002","391","0"
"328","KXX","-1.342283","36.906067","4","1637.2","1800","NW","296","5/16/2018 9:26","1526448363","0.9","1.11","0.55","45","-3.2","82","0.01"
"329","KXX","-1.342275","36.906052","4","1637.2","1800","NW","300","5/16/2018 9:26","1526448365","0.8","1.11","0","4","0","2","0"
"330","KXX","-1.342192","36.905876","9","1643.3","1800","NW","288","5/16/2018 9:26","1526448374","0.8","2.5","1.39","-12","6.0999999999999","9","0.15"
"331","KXX","-1.342038","36.90527","4","1651.1","1800","SW","234","5/16/2018 9:26","1526448408","0.8","1.11","-1.39","-54","7.8","34","-0.04"
"332","KXX","-1.342052","36.905254","4","1649.9","1800","SW","202","5/16/2018 9:26","1526448410","0.8","1.11","0","-32","-1.1999999999998","2","0"
"333","KXX","-1.342073","36.905251","4","1647.5","1800","SW","186","5/16/2018 9:26","1526448412","0.8","1.11","0","-16","-2.4000000000001","2","0"
"334","KXX","-1.34236","36.905121","4","1638.9","1800","SW","231","5/16/2018 9:27","1526448437","0.8","1.11","0","45","-8.5999999999999","25","0"
"335","KXX","-1.342398","36.905109","3","1637.1","1800","SE","177","5/16/2018 9:27","1526448443","0.8","0.83","-0.28","-54","-1.8000000000002","6","-0.05"
"336","KXX","-1.342345","36.905094","0","1655.3","0","SE","158","5/16/2018 9:36","1526448967","0.8","0","-0.83","-19","18.2","524","-0"
"337","KXX","-1.342378","36.905109","0","1639.2","0","SE","158","5/16/2018 9:46","1526449568","0.7","0","0","0","-16.1","601","0"
"338","KXX","-1.342378","36.905109","0","1639.2","0","SE","158","5/16/2018 9:56","1526450169","0.8","0","0","0","0","601","0"
"339","KXX","-1.342378","36.905109","0","1639.2","0","SE","158","5/16/2018 10:06","1526450770","0.7","0","0","0","0","601","0"
"340","KXX","-1.342378","36.905109","0","1639.2","0","SE","158","5/16/2018 10:16","1526451372","0.8","0","0","0","0","602","0"
"341","KXX","-1.342378","36.905109","0","1639.2","0","SE","158","5/16/2018 10:26","1526451973","0.8","0","0","0","0","601","0"
"342","KXX","-1.342378","36.905109","0","1639.2","0","SE","158","5/16/2018 10:36","1526452574","0.8","0","0","0","0","601","0"
"343","KXX","-1.342378","36.905109","0","1639.2","0","SE","158","5/16/2018 10:46","1526453175","0.9","0","0","0","0","601","0"
"344","KXX","-1.342378","36.905109","0","1639.2","0","SE","158","5/16/2018 10:56","1526453777","0.8","0","0","0","0","602","0"
"345","KXX","-1.342378","36.905109","0","1639.2","0","SE","158","5/16/2018 11:06","1526454378","0.8","0","0","0","0","601","0"
"346","KXX","-1.342378","36.905109","0","1639.2","0","SE","158","5/16/2018 11:16","1526454979","0.8","0","0","0","0","601","0"
"347","KXX","-1.342378","36.905109","0","1639.2","0","SE","158","5/16/2018 11:26","1526455580","0.8","0","0","0","0","601","0"
"348","KXX","-1.342415","36.90509","2","1639.9","1800","NE","36","5/16/2018 11:28","1526455684","0.8","0.56","0.56","-122","0.70000000000005","104","0.01"
"349","KXX","-1.342415","36.90509","5","1639.9","1800","SW","229","5/16/2018 11:28","1526455689","0.8","1.39","0.83","193","0","5","0.17"
"350","KXX","-1.342605","36.904934","5","1637.7","1800","SE","144","5/16/2018 11:28","1526455703","0.8","1.39","0","-85","-2.2","14","0"
"351","KXX","-1.342593","36.904942","2","1636.5","1800","NW","319","5/16/2018 11:28","1526455708","0.8","0.56","-0.83","175","-1.2","5","-0.17"
"352","KXX","-1.342548","36.904877","3","1633.3","1800","SE","109","5/16/2018 11:28","1526455721","0.8","0.83","0.27","-210","-3.2","13","0.02"
"353","KXX","-1.342548","36.904877","2","1631.3","1800","NW","301","5/16/2018 11:28","1526455725","0.8","0.56","-0.27","192","-2","4","-0.07"
"354","KXX","-1.342548","36.904861","3","1629.6","1800","SE","96","5/16/2018 11:28","1526455735","0.8","0.83","0.27","-205","-1.7","10","0.03"
"355","KXX","-1.34254","36.904873","6","1629.6","1800","NE","50","5/16/2018 11:28","1526455737","0.9","1.67","0.84","-46","0","2","0.42"
"356","KXX","-1.34204","36.90527","13","1636.4","1800","NE","73","5/16/2018 11:29","1526455763","0.8","3.61","1.94","23","6.8000000000002","26","0.07"
"357","KXX","-1.34204","36.905354","15","1636.4","1800","SE","99","5/16/2018 11:29","1526455765","0.8","4.17","0.56","26","0","2","0.28"
"358","KXX","-1.342165","36.905777","7","1627.6","1800","SE","117","5/16/2018 11:29","1526455782","0.9","1.94","-2.23","18","-8.8000000000002","17","-0.13"
"359","KXX","-1.342052","36.906834","21","1631.4","1800","NE","78","5/16/2018 11:30","1526455823","0.8","5.83","3.89","-39","3.8000000000002","41","0.09"
"360","KXX","-1.34194","36.907372","26","1634","1800","NE","77","5/16/2018 11:30","1526455832","0.8","7.22","1.39","-1","2.5999999999999","9","0.15"
